Município;AIS;Natureza;Data;Hora;Dia da Semana;Meio Empregado;Gênero;Idade da Vítima;Escolaridade da Vítima;Raça da Vítima
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-01-18;06:19:59;Segunda;Arma de fogo;Feminino;23;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-18;07:42:59;Segunda;Arma branca;Masculino;16;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-18;11:31:00;Segunda;Arma de fogo;Masculino;24;Ensino Médio Completo;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-01-18;13:59:00;Segunda;Arma de fogo;Masculino;65;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-01-18;14:40:00;Segunda;Arma de fogo;Masculino;28;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-18;14:48:00;Segunda;Arma de fogo;Masculino;42;Ensino Médio Completo;Parda
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-01-18;19:59:59;Segunda;Arma de fogo;Masculino;49;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-18;20:44:59;Segunda;Arma de fogo;Masculino;49;Alfabetizado;Preta
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-18;22:30:00;Segunda;Arma de fogo;Masculino;28;Ensino Fundamental Completo;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-01-18;22:34:59;Segunda;Arma de fogo;Feminino;17;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-01-19;06:00:00;Terça;Arma branca;Masculino;45;Ensino Médio Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-19;08:10:00;Terça;Arma de fogo;Feminino;28;Não Informada;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-19;08:56:00;Terça;Arma de fogo;Masculino;48;Ensino Fundamental Incompleto;Não Informada
Coreaú;AIS 03;HOMICIDIO DOLOSO;2021-01-19;09:10:00;Terça;Arma de fogo;Masculino;32;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-01-19;16:00:00;Terça;Arma branca;Masculino;62;Não Informada;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-01-19;19:00:00;Terça;Arma de fogo;Masculino;28;Não Informada;Não Informada
Paraipaba;AIS 23;HOMICIDIO DOLOSO;2021-01-19;19:30:00;Terça;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-01-19;19:59:59;Terça;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Tejuçuoca;AIS 11;HOMICIDIO DOLOSO;2021-01-19;21:45:00;Terça;Outros meios;Masculino;3;Não Alfabetizado;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-01-19;22:46:00;Terça;Arma de fogo;Masculino;55;Ensino Fundamental Incompleto;Parda
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-01-20;01:20:00;Quarta;Arma de fogo;Masculino;39;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-20;15:01:00;Quarta;Arma de fogo;Masculino;35;Alfabetizado;Não Informada
Icapuí;AIS 30;HOMICIDIO DOLOSO;2021-01-20;17:30:00;Quarta;Arma de fogo;Masculino;29;Ensino Médio Incompleto;Parda
Aracati;AIS 30;HOMICIDIO DOLOSO;2021-01-20;20:40:00;Quarta;Arma de fogo;Masculino;22;Alfabetizado;Parda
Cedro;AIS 34;HOMICIDIO DOLOSO;2021-01-20;21:00:00;Quarta;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-20;22:00:00;Quarta;Arma de fogo;Masculino;26;Ensino Médio Completo;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-21;14:30:00;Quinta;Arma branca;Masculino;20;Ensino Médio Incompleto;Não Informada
Jaguaruana;AIS 01;HOMICIDIO DOLOSO;2021-01-21;16:00:00;Quinta;Arma de fogo;Masculino;29;Ensino Fundamental Incompleto;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-01-21;16:40:00;Quinta;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-21;16:55:00;Quinta;Arma de fogo;Masculino;41;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-01-21;17:30:00;Quinta;Arma de fogo;Masculino;20;Ensino Fundamental Incompleto;Parda
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-01-21;20:18:00;Quinta;Arma de fogo;Masculino;29;Alfabetizado;Parda
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-01-21;21:15:00;Quinta;Arma de fogo;Masculino;33;Alfabetizado;Parda
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-01-21;22:51:00;Quinta;Arma de fogo;Masculino;39;Ensino Médio Completo;Parda
Aracoiaba;AIS 29;HOMICIDIO DOLOSO;2021-01-22;01:00:00;Sexta;Arma de fogo;Masculino;18;Ensino Médio Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-01-22;02:10:00;Sexta;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-22;04:56:00;Sexta;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-01-22;11:19:59;Sexta;Arma de fogo;Masculino;22;Ensino Fundamental Incompleto;Parda
Baturité;AIS 29;HOMICIDIO DOLOSO;2021-01-22;15:00:00;Sexta;Outros meios;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Guaiúba;AIS 24;HOMICIDIO DOLOSO;2021-01-22;15:00:00;Sexta;Arma de fogo;Masculino;27;Alfabetizado;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-01-22;17:10:00;Sexta;Arma de fogo;Masculino;46;Alfabetizado;Não Informada
Boa Viagem;AIS 04;HOMICIDIO DOLOSO;2021-01-22;18:49:59;Sexta;Arma de fogo;Masculino;20;Alfabetizado;Parda
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-01-22;20:05:00;Sexta;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-22;21:29:59;Sexta;Arma de fogo;Masculino;17;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-22;23:30:00;Sexta;Arma de fogo;Masculino;54;Alfabetizado;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-23;07:10:00;Sábado;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-01-23;15:29:59;Sábado;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-01-23;15:29:59;Sábado;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-01-23;15:29:59;Sábado;Arma de fogo;Masculino;47;Alfabetizado;Não Informada
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-01-23;16:20:00;Sábado;Arma de fogo;Masculino;38;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-01-23;16:59:59;Sábado;Arma de fogo;Masculino;19;Alfabetizado;Parda
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-01-23;20:11:00;Sábado;Arma de fogo;Feminino;29;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-01-23;20:22:00;Sábado;Arma de fogo;Masculino;38;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-01-23;22:00:00;Sábado;Arma de fogo;Masculino;15;Alfabetizado;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-24;00:29:59;Domingo;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-24;01:37:00;Domingo;Arma de fogo;Masculino;32;Ensino Médio Incompleto;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-01-24;01:59:59;Domingo;Arma de fogo;Masculino;35;Alfabetizado;Parda
Ubajara;AIS 27;HOMICIDIO DOLOSO;2021-01-24;02:34:00;Domingo;Arma branca;Masculino;36;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-01-24;04:00:00;Domingo;Arma de fogo;Masculino;20;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2021-01-24;04:23:00;Domingo;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-01-24;05:30:00;Domingo;Arma de fogo;Masculino;21;Ensino Fundamental Incompleto;Parda
Mucambo;AIS 03;HOMICIDIO DOLOSO;2021-01-24;16:00:00;Domingo;Arma branca;Masculino;38;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-01-24;18:28:00;Domingo;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-24;19:45:00;Domingo;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-24;19:45:00;Domingo;Arma de fogo;Feminino;15;Ensino Fundamental Completo;Não Informada
Acaraú;AIS 11;HOMICIDIO DOLOSO;2021-01-24;21:29:59;Domingo;Arma branca;Masculino;50;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-01-24;21:49:59;Domingo;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-25;03:49:59;Segunda;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Não Informada
Forquilha;AIS 03;HOMICIDIO DOLOSO;2021-01-25;09:00:00;Segunda;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Quixadá;AIS 09;HOMICIDIO DOLOSO;2021-01-25;13:00:00;Segunda;Arma de fogo;Masculino;22;Não Informada;Parda
Aracati;AIS 30;HOMICIDIO DOLOSO;2021-01-25;13:00:00;Segunda;Arma de fogo;Masculino;35;Alfabetizado;Não Informada
Tianguá;AIS 27;HOMICIDIO DOLOSO;2021-01-25;14:30:00;Segunda;Arma branca;Masculino;38;Não Informada;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-25;18:29:59;Segunda;Arma de fogo;Masculino;23;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-01-25;21:00:00;Segunda;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-25;22:30:00;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-01-26;14:40:00;Terça;Arma de fogo;Masculino;28;Alfabetizado;Parda
São João do Jaguaribe;AIS 01;HOMICIDIO DOLOSO;2021-01-26;17:15:00;Terça;Arma de fogo;Masculino;51;Não Informada;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-01-26;17:44:59;Terça;Arma de fogo;Masculino;30;Ensino Médio Completo;Parda
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-01-26;18:10:00;Terça;Arma de fogo;Masculino;19;Alfabetizado;Não Informada
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-01-26;21:00:00;Terça;Arma de fogo;Masculino;33;Alfabetizado;Não Informada
Quixelô;AIS 10;HOMICIDIO DOLOSO;2021-01-27;01:30:00;Quarta;Arma branca;Masculino;58;Alfabetizado;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-01-27;01:47:00;Quarta;Arma de fogo;Feminino;19;Alfabetizado;Parda
Baturité;AIS 29;HOMICIDIO DOLOSO;2021-01-27;02:30:00;Quarta;Arma de fogo;Masculino;26;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-27;11:10:00;Quarta;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-27;11:30:00;Quarta;Arma de fogo;Masculino;30;Ensino Fundamental Completo;Não Informada
São Luís do Curu;AIS 23;HOMICIDIO DOLOSO;2021-01-27;12:00:00;Quarta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-01-27;17:40:00;Quarta;Arma de fogo;Masculino;41;Alfabetizado;Parda
Fortaleza;AIS 16;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-01-27;19:00:00;Quarta;Arma de fogo;Masculino;34;Ensino Médio Incompleto;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-01-27;20:05:00;Quarta;Arma de fogo;Masculino;18;Não Informada;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-01-28;06:29:59;Quinta;Arma de fogo;Masculino;28;Alfabetizado;Parda
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-01-28;08:40:00;Quinta;Arma de fogo;Masculino;50;Não Informada;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-28;12:19:59;Quinta;Arma de fogo;Masculino;27;Ensino Médio Incompleto;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-28;16:00:00;Quinta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-01-28;16:30:00;Quinta;Arma de fogo;Masculino;26;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-01-28;19:59:59;Quinta;Arma de fogo;Masculino;16;Alfabetizado;Parda
Graça;AIS 03;HOMICIDIO DOLOSO;2021-01-28;20:30:00;Quinta;Arma de fogo;Masculino;72;Não Alfabetizado;Parda
Maracanaú;AIS 14;ROUBO SEGUIDO DE MORTE (LATROCINIO);2021-01-28;21:29:59;Quinta;Arma de fogo;Masculino;30;Ensino Médio Completo;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-28;22:55:00;Quinta;Arma de fogo;Feminino;16;Ensino Fundamental Incompleto;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-29;04:59:59;Sexta;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-01-29;13:49:59;Sexta;Arma de fogo;Masculino;31;Ensino Fundamental Incompleto;Não Informada
Cruz;AIS 11;HOMICIDIO DOLOSO;2021-01-29;13:59:59;Sexta;Arma de fogo;Masculino;23;Ensino Médio Completo;Parda
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-01-29;15:00:00;Sexta;Arma de fogo;Masculino;28;Alfabetizado;Parda
Crato;AIS 02;HOMICIDIO DOLOSO;2021-01-29;19:00:00;Sexta;Arma de fogo;Masculino;25;Ensino Fundamental Completo;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-01-29;19:18:00;Sexta;Arma de fogo;Masculino;38;Ensino Médio Completo;Não Informada
Eusébio;AIS 15;HOMICIDIO DOLOSO;2021-01-29;19:30:00;Sexta;Arma de fogo;Masculino;21;Ensino Médio Incompleto;Parda
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-29;19:30:00;Sexta;Arma de fogo;Masculino;27;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-01-30;00:19:59;Sábado;Arma de fogo;Masculino;32;Ensino Médio Incompleto;Parda
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-01-30;00:19:59;Sábado;Arma de fogo;Masculino;30;Ensino Fundamental Completo;Não Informada
General Sampaio;AIS 11;HOMICIDIO DOLOSO;2021-01-30;03:29:59;Sábado;Arma de fogo;Masculino;27;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-01-30;12:08:00;Sábado;Arma de fogo;Masculino;21;Não Informada;Branca
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-30;14:10:00;Sábado;Arma de fogo;Feminino;15;Não Informada;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-01-30;16:00:00;Sábado;Arma de fogo;Masculino;24;Ensino Fundamental Incompleto;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-01-30;20:40:00;Sábado;Arma de fogo;Masculino;28;Ensino Fundamental Incompleto;Não Informada
Pacajus;AIS 25;HOMICIDIO DOLOSO;2021-01-30;21:00:00;Sábado;Arma branca;Masculino;Não Informada;Não Informada;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-01-31;01:30:00;Domingo;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Limoeiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-01-31;01:30:00;Domingo;Arma de fogo;Masculino;16;Alfabetizado;Não Informada
Jardim;AIS 02;HOMICIDIO DOLOSO;2021-01-31;03:00:00;Domingo;Arma de fogo;Masculino;40;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-01-31;03:29:59;Domingo;Arma de fogo;Masculino;48;Ensino Fundamental Incompleto;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-01-31;03:40:00;Domingo;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Parda
Amontada;AIS 11;HOMICIDIO DOLOSO;2021-01-31;04:45:00;Domingo;Arma branca;Feminino;26;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-01-31;10:59:59;Domingo;Arma de fogo;Masculino;22;Ensino Médio Incompleto;Não Informada
Juazeiro do Norte;AIS 02;HOMICIDIO DOLOSO;2021-01-31;15:04:59;Domingo;Outros meios;Masculino;39;Alfabetizado;Não Informada
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-01-31;17:44:59;Domingo;Arma de fogo;Masculino;31;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-01-31;19:59:59;Domingo;Outros meios;Feminino;64;Ensino Fundamental Incompleto;Não Informada
Itapajé;AIS 11;HOMICIDIO DOLOSO;2021-01-31;20:30:00;Domingo;Arma branca;Masculino;24;Alfabetizado;Não Informada
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-01-31;21:40:00;Domingo;Arma de fogo;Masculino;30;Alfabetizado;Parda
Maranguape;AIS 24;HOMICIDIO DOLOSO;2021-01-31;21:40:00;Domingo;Arma de fogo;Masculino;34;Ensino Fundamental Completo;Parda
São Benedito;AIS 27;HOMICIDIO DOLOSO;2021-02-01;04:59:59;Segunda;Arma de fogo;Masculino;20;Ensino Médio Incompleto;Parda
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-02-01;05:05:59;Segunda;Arma de fogo;Masculino;20;Ensino Fundamental Completo;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-02-01;08:30:00;Segunda;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Não Informada
Salitre;AIS 33;HOMICIDIO DOLOSO;2021-02-01;11:30:00;Segunda;Outros meios;Masculino;26;Ensino Médio Completo;Não Informada
Baturité;AIS 29;HOMICIDIO DOLOSO;2021-02-01;16:00:00;Segunda;Arma de fogo;Masculino;36;Não Alfabetizado;Parda
Maracanaú;AIS 14;HOMICIDIO DOLOSO;2021-02-01;17:30:00;Segunda;Arma de fogo;Masculino;15;Ensino Fundamental Incompleto;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-02-01;21:00:00;Segunda;Arma de fogo;Masculino;27;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-02-01;21:40:00;Segunda;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-02-01;22:34:59;Segunda;Arma de fogo;Masculino;22;Alfabetizado;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-02-01;23:55:00;Segunda;Arma de fogo;Masculino;36;Não Informada;Não Informada
Apuiarés;AIS 11;HOMICIDIO DOLOSO;2021-02-02;02:19:59;Terça;Arma de fogo;Masculino;24;Alfabetizado;Não Informada
Tabuleiro do Norte;AIS 01;HOMICIDIO DOLOSO;2021-02-02;06:40:00;Terça;Arma de fogo;Masculino;55;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 16;HOMICIDIO DOLOSO;2021-02-02;07:25:00;Terça;Arma de fogo;Masculino;34;Ensino Médio Completo;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-02-02;13:25:00;Terça;Arma de fogo;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Itaitinga;AIS 25;HOMICIDIO DOLOSO;2021-02-02;16:30:00;Terça;Arma de fogo;Masculino;19;Ensino Fundamental Incompleto;Parda
Fortaleza;AIS 22;HOMICIDIO DOLOSO;2021-02-02;17:30:00;Terça;Arma de fogo;Masculino;23;Alfabetizado;Não Informada
Cascavel;AIS 15;HOMICIDIO DOLOSO;2021-02-02;17:30:00;Terça;Arma de fogo;Masculino;23;Alfabetizado;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-02-02;19:59:59;Terça;Outros meios;Masculino;Não Informada;Não Informada;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-02-02;21:00:00;Terça;Arma de fogo;Masculino;27;Alfabetizado;Parda
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-02-02;21:00:00;Terça;Arma de fogo;Masculino;36;Ensino Médio Completo;Parda
Morada Nova;AIS 09;HOMICIDIO DOLOSO;2021-02-02;21:45:00;Terça;Arma de fogo;Feminino;19;Alfabetizado;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-02-02;22:04:59;Terça;Arma de fogo;Feminino;27;Ensino Fundamental Completo;Não Informada
Itarema;AIS 11;FEMINICÍDIO;2021-02-03;01:00:00;Quarta;Arma de fogo;Feminino;23;Alfabetizado;Não Informada
Fortaleza;AIS 21;HOMICIDIO DOLOSO;2021-02-03;02:40:00;Quarta;Arma de fogo;Masculino;22;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-02-03;04:49:59;Quarta;Arma de fogo;Masculino;19;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 06;HOMICIDIO DOLOSO;2021-02-03;06:29:59;Quarta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Horizonte;AIS 25;HOMICIDIO DOLOSO;2021-02-03;07:59:59;Quarta;Arma de fogo;Masculino;33;Ensino Fundamental Completo;Não Informada
Aquiraz;AIS 15;HOMICIDIO DOLOSO;2021-02-03;08:05:00;Quarta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-02-03;08:30:00;Quarta;Arma de fogo;Masculino;17;Ensino Fundamental Incompleto;Branca
Itapipoca;AIS 11;HOMICIDIO DOLOSO;2021-02-03;14:30:00;Quarta;Arma de fogo;Masculino;18;Alfabetizado;Parda
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-02-03;14:40:00;Quarta;Arma de fogo;Masculino;42;Superior Completo;Não Informada
Ibicuitinga;AIS 09;HOMICIDIO DOLOSO;2021-02-03;19:30:00;Quarta;Arma de fogo;Feminino;14;Alfabetizado;Não Informada
Iguatu;AIS 10;HOMICIDIO DOLOSO;2021-02-03;20:30:00;Quarta;Arma de fogo;Masculino;20;Alfabetizado;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-02-03;21:17:00;Quarta;Arma de fogo;Masculino;19;Ensino Médio Incompleto;Não Informada
Beberibe;AIS 30;HOMICIDIO DOLOSO;2021-02-04;00:40:00;Quinta;Arma de fogo;Masculino;36;Alfabetizado;Não Informada
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-02-04;01:00:00;Quinta;Arma de fogo;Masculino;48;Ensino Fundamental Completo;Não Informada
Santana do Acaraú;AIS 03;HOMICIDIO DOLOSO;2021-02-04;07:10:00;Quinta;Arma de fogo;Masculino;18;Ensino Médio Incompleto;Não Informada
Fortaleza;AIS 17;HOMICIDIO DOLOSO;2021-02-04;08:30:00;Quinta;Arma de fogo;Masculino;25;Ensino Fundamental Incompleto;Não Informada
Pentecoste;AIS 11;HOMICIDIO DOLOSO;2021-02-04;13:10:00;Quinta;Arma de fogo;Masculino;39;Ensino Fundamental Completo;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-02-04;21:00:00;Quinta;Arma de fogo;Masculino;48;Ensino Médio Completo;Branca
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-02-04;21:40:00;Quinta;Arma de fogo;Masculino;22;Ensino Fundamental Completo;Não Informada
Caucaia;AIS 12;HOMICIDIO DOLOSO;2021-02-04;23:40:00;Quinta;Arma de fogo;Masculino;37;Ensino Médio Completo;Não Informada
Fortaleza;AIS 18;HOMICIDIO DOLOSO;2021-02-05;01:34:59;Sexta;Arma de fogo;Masculino;28;Ensino Fundamental Incompleto;Parda
Itatira;AIS 04;HOMICIDIO DOLOSO;2021-02-05;09:00:00;Sexta;Arma de fogo;Masculino;39;Alfabetizado;Não Informada
Pacatuba;AIS 24;HOMICIDIO DOLOSO;2021-02-05;12:57:59;Sexta;Arma de fogo;Masculino;Não Informada;Não Informada;Não Informada
Fortaleza;AIS 05;HOMICIDIO DOLOSO;2021-02-05;19:30:00;Sexta;Arma de fogo;Masculino;18;Ensino Fundamental Incompleto;Não Informada
Carnaubal;AIS 27;HOMICIDIO DOLOSO;2021-02-05;19:59:59;Sexta;Arma de fogo;Masculino;26;Ensino Fundamental Completo;Parda
Beberibe;AIS 30;HOMICIDIO DOLOSO;2021-02-05;21:12:00;Sexta;Arma de fogo;Masculino;43;Alfabetizado;Não Informada
Itapipoca;AIS 11;HOMICIDIO DOLOSO;2021-02-05;21:40:00;Sexta;Arma de fogo;Masculino;34;Ensino Fundamental Incompleto;Não Informada
Fortaleza;AIS 19;HOMICIDIO DOLOSO;2021-02-05;22:09:00;Sexta;Arma de fogo;Masculino;28;Alfabetizado;Não Informada
Sobral;AIS 03;HOMICIDIO DOLOSO;2021-02-06;03:00:00;Sábado;Arma de fogo;Masculino;31;Alfabetizado;Parda
Fortaleza;AIS 20;HOMICIDIO DOLOSO;2021-02-06;10:00:00;Sábado;Arma de fogo;Masculino;17;Alfabetizado;Não Informada
Novo Oriente;AIS 07;HOMICIDIO DOLOSO;2021-02-06;14:30:00;Sábado;Arma de fogo;Masculino;22;Não Informada;Não Informada
Fortaleza;AIS 08;HOMICIDIO DOLOSO;2021-02-06;14:40:00;Sábado;Arma de fogo;Feminino;20;Alfabetizado;Não Informada
